total_costs,Node similarity to best solution,Edge similarity to best solution,Average Node similarity to all other local optima,Average Edge similarity to all other local optima
84862.0,88,27,87.96896896896897,20.173173173173172
78049.0,90,37,87.996996996997,24.103103103103102
78813.0,89,32,87.35135135135135,22.744744744744743
82622.0,88,23,87.42442442442443,19.47047047047047
84461.0,92,31,88.32332332332332,19.264264264264263
84404.0,90,25,87.54254254254255,18.87187187187187
80987.0,86,24,85.89489489489489,21.02202202202202
76990.0,90,34,88.47147147147147,24.245245245245247
89561.0,88,18,88.16516516516516,15.53053053053053
85717.0,84,24,86.57357357357357,17.73173173173173
80624.0,85,35,88.36736736736736,21.845845845845847
80792.0,87,22,87.83483483483484,21.154154154154153
88080.0,91,26,87.70570570570571,18.056056056056057
82741.0,89,28,88.1951951951952,19.64264264264264
83542.0,89,20,88.1941941941942,18.085085085085087
78446.0,85,30,85.64564564564564,23.762762762762762
86939.0,89,25,87.1891891891892,17.735735735735737
86452.0,91,24,89.009009009009,17.174174174174173
89021.0,87,20,88.32532532532532,16.852852852852852
81313.0,90,25,86.83983983983984,20.002002002002
80198.0,90,32,87.06306306306307,21.736736736736738
81729.0,89,36,86.27027027027027,20.065065065065067
91563.0,89,19,88.38238238238239,15.501501501501501
79376.0,90,36,89.63163163163163,22.7007007007007
82722.0,89,23,86.95095095095095,19.48048048048048
82359.0,89,31,87.05805805805805,19.85085085085085
86740.0,87,19,87.33933933933933,16.17017017017017
81929.0,90,25,88.74474474474475,20.175175175175177
82618.0,87,28,87.17617617617617,20.46846846846847
86050.0,91,33,88.98698698698699,18.226226226226228
84202.0,93,32,88.88888888888889,18.283283283283282
79994.0,89,30,87.25225225225225,21.83983983983984
82307.0,93,33,89.25225225225225,19.63763763763764
78715.0,90,36,88.44944944944945,22.124124124124123
85605.0,87,23,87.36736736736736,18.37937937937938
87822.0,88,23,86.74674674674675,17.0
82561.0,91,32,89.1931931931932,20.274274274274273
81065.0,91,33,87.76776776776777,22.023023023023022
80534.0,91,30,89.73773773773773,22.434434434434433
83972.0,89,32,86.06506506506507,19.766766766766768
79502.0,87,33,87.18518518518519,21.87087087087087
87458.0,88,25,87.86786786786787,16.814814814814813
83082.0,90,21,88.55655655655656,20.08108108108108
80082.0,94,33,89.82082082082083,21.72772772772773
81083.0,86,28,87.83683683683684,21.544544544544543
83307.0,93,27,89.2052052052052,19.564564564564563
89701.0,87,27,87.22922922922923,16.006006006006007
85368.0,87,23,85.82982982982983,17.52952952952953
87340.0,90,19,87.98098098098099,16.66866866866867
88495.0,89,24,88.07507507507508,16.324324324324323
82564.0,88,22,87.28728728728728,18.84884884884885
84310.0,89,28,86.97197197197197,18.7017017017017
78426.0,88,34,87.25325325325325,23.32832832832833
79738.0,89,36,87.08008008008008,21.723723723723722
83815.0,91,30,88.89489489489489,19.04004004004004
83617.0,91,30,88.78078078078079,20.563563563563562
86741.0,89,25,87.8048048048048,17.25925925925926
80883.0,89,27,89.2022022022022,22.124124124124123
86576.0,88,23,88.01301301301301,18.91191191191191
85196.0,90,28,88.16116116116116,17.76976976976977
87192.0,87,19,87.5945945945946,16.6996996996997
79879.0,86,31,88.86286286286287,21.81781781781782
83822.0,92,32,86.77277277277277,18.902902902902902
79481.0,89,36,87.87187187187187,20.784784784784783
80962.0,88,28,86.98798798798799,20.872872872872872
87781.0,88,19,87.82882882882883,16.97197197197197
84547.0,89,24,88.42242242242243,18.96796796796797
80723.0,87,24,87.87587587587588,21.57957957957958
88268.0,88,15,87.90490490490491,16.65865865865866
81286.0,86,28,88.17717717717717,19.294294294294293
79398.0,86,31,86.82682682682683,22.566566566566568
82802.0,91,28,89.42042042042043,19.32032032032032
84899.0,89,26,88.56856856856857,18.474474474474473
88927.0,92,27,88.94994994994995,17.204204204204203
88052.0,92,25,87.76876876876877,18.314314314314313
88615.0,88,22,87.43743743743744,17.255255255255257
91712.0,85,17,87.52952952952953,15.608608608608609
80395.0,86,33,87.13713713713713,21.62062062062062
85352.0,88,28,88.66366366366367,18.903903903903903
77928.0,89,35,88.76976976976977,24.45245245245245
82257.0,89,28,87.55955955955956,20.244244244244243
82893.0,89,33,87.02602602602603,19.685685685685687
77098.0,89,42,89.05305305305305,24.39239239239239
84994.0,89,17,87.15715715715716,17.16016016016016
79709.0,90,28,88.13813813813813,22.11811811811812
85467.0,87,23,87.23723723723724,18.345345345345347
86348.0,88,19,88.84084084084084,17.73173173173173
77676.0,89,33,87.17017017017017,23.15015015015015
84930.0,91,21,89.13213213213213,18.55955955955956
89452.0,90,24,88.68968968968969,18.23023023023023
88171.0,84,22,87.04604604604604,17.24124124124124
81209.0,90,26,87.78478478478479,20.51751751751752
80125.0,89,34,87.31231231231232,21.874874874874873
84420.0,86,28,85.21221221221221,19.574574574574573
83040.0,93,28,88.50550550550551,18.96896896896897
84765.0,90,25,89.81681681681681,19.67767767767768
86585.0,90,21,88.66966966966967,17.31931931931932
84433.0,92,34,88.93393393393393,19.405405405405407
85602.0,85,17,86.36036036036036,17.26226226226226
82108.0,88,31,89.10810810810811,20.922922922922922
81160.0,90,31,88.03003003003003,20.885885885885887
77571.0,90,36,88.6006006006006,23.82782782782783
83948.0,89,27,87.93493493493493,18.64064064064064
88935.0,89,20,88.26926926926927,15.118118118118119
85010.0,89,25,88.14314314314315,18.13113113113113
81680.0,90,32,87.92892892892893,20.1981981981982
80196.0,87,26,86.64764764764764,22.137137137137138
85282.0,89,28,86.70570570570571,18.926926926926928
84402.0,90,30,86.44444444444444,18.265265265265267
82194.0,88,31,88.36636636636636,21.724724724724723
78564.0,86,30,85.67367367367368,21.98198198198198
82371.0,90,26,88.81681681681681,19.16916916916917
82869.0,91,31,88.56756756756756,20.69069069069069
86920.0,89,21,88.16516516516516,17.41141141141141
84516.0,91,33,89.74374374374375,19.94994994994995
83574.0,88,26,88.25125125125125,20.47147147147147
83984.0,90,31,87.7907907907908,19.98098098098098
85260.0,89,27,88.83983983983984,17.6006006006006
85727.0,90,19,88.23823823823824,17.58958958958959
88789.0,92,23,88.2062062062062,16.26226226226226
85546.0,91,26,89.14214214214215,17.88988988988989
81702.0,89,27,88.41141141141141,21.03903903903904
87625.0,89,25,87.10610610610611,16.983983983983983
83802.0,90,28,88.66966966966967,19.54954954954955
82442.0,90,27,88.55555555555556,19.24724724724725
85987.0,87,18,87.22722722722723,17.52752752752753
87518.0,87,23,86.5985985985986,16.95095095095095
79617.0,88,36,87.68868868868869,21.91091091091091
86319.0,91,27,88.27327327327328,18.51151151151151
85832.0,93,28,89.85285285285285,19.207207207207208
78948.0,88,28,87.48048048048048,22.933933933933933
84171.0,90,30,87.89989989989989,19.34734734734735
81797.0,90,28,88.63763763763764,20.406406406406408
83879.0,88,30,86.7947947947948,18.32232232232232
80658.0,88,30,86.83083083083083,21.48248248248248
83647.0,91,36,87.92192192192192,19.932932932932932
81719.0,88,23,88.32132132132132,20.34134134134134
84001.0,92,25,89.34934934934935,19.16216216216216
82574.0,87,30,86.68568568568568,20.413413413413412
85726.0,90,22,87.84084084084084,17.715715715715717
87224.0,92,30,89.26326326326327,19.634634634634633
82929.0,87,32,87.63063063063063,20.057057057057058
85853.0,93,31,87.97297297297297,18.47947947947948
80292.0,87,30,86.69469469469469,21.865865865865867
84474.0,91,27,88.94294294294295,19.78978978978979
80286.0,85,23,87.83783783783784,20.654654654654653
81638.0,90,25,88.72272272272272,20.126126126126128
80005.0,84,31,86.21821821821821,21.6996996996997
84869.0,88,25,87.97197197197197,17.12012012012012
80316.0,88,28,88.6106106106106,22.23823823823824
89797.0,88,22,86.24024024024024,17.21921921921922
81776.0,93,30,89.4094094094094,20.596596596596598
86141.0,88,26,87.22522522522523,17.934934934934933
83931.0,87,27,85.82882882882883,20.04204204204204
81742.0,87,25,88.49049049049049,20.53153153153153
85192.0,90,28,88.11011011011011,17.94094094094094
81063.0,89,27,89.62662662662663,21.67267267267267
82264.0,90,28,88.43443443443444,19.08108108108108
86417.0,91,27,88.29329329329329,19.213213213213212
79606.0,88,31,89.5925925925926,21.634634634634633
84665.0,89,27,87.93193193193193,19.46946946946947
91199.0,88,18,88.22922922922923,15.894894894894895
80685.0,86,27,87.84784784784785,21.43943943943944
86789.0,89,17,86.4084084084084,16.32732732732733
87816.0,90,26,87.42642642642643,16.30930930930931
90289.0,88,17,87.13613613613613,16.20920920920921
85646.0,90,25,88.16516516516516,18.66266266266266
83606.0,89,27,86.90290290290291,18.21921921921922
84228.0,95,26,88.08608608608608,19.516516516516518
84399.0,87,25,88.66866866866867,18.92192192192192
85315.0,89,26,86.51651651651652,18.473473473473472
80883.0,91,34,87.26426426426427,21.06206206206206
83796.0,89,21,87.90590590590591,18.56756756756757
87912.0,88,17,87.68068068068068,15.62962962962963
77842.0,90,37,87.82182182182183,24.28128128128128
85942.0,89,28,88.02302302302303,18.80880880880881
80651.0,87,27,87.35435435435436,21.127127127127128
79664.0,88,31,87.34534534534535,21.885885885885887
84196.0,89,28,86.09209209209209,18.24024024024024
79398.0,91,33,88.37537537537537,21.785785785785787
86736.0,91,25,88.02302302302303,17.58758758758759
82544.0,86,22,86.81981981981981,19.83883883883884
85112.0,91,28,89.75075075075075,18.41841841841842
86163.0,89,23,86.14114114114115,17.83783783783784
83111.0,90,27,86.6076076076076,18.83083083083083
83365.0,90,27,88.46146146146147,19.104104104104103
81635.0,88,28,87.91991991991992,21.23023023023023
80956.0,90,33,86.97797797797797,20.22222222222222
85479.0,91,24,88.03003003003003,17.63263263263263
90302.0,88,23,88.1951951951952,17.28928928928929
82415.0,90,31,88.62162162162163,21.313313313313312
81565.0,87,25,85.36936936936937,20.63063063063063
84096.0,88,19,88.11611611611612,18.23023023023023
88654.0,92,26,89.64164164164164,17.563563563563562
88600.0,86,26,85.01601601601601,17.237237237237238
85503.0,89,21,85.56756756756756,16.812812812812812
83716.0,89,26,88.57457457457457,19.66066066066066
79843.0,86,34,86.78478478478479,22.33133133133133
89066.0,88,21,87.74974974974975,18.315315315315317
81702.0,87,30,84.7927927927928,19.645645645645647
81262.0,91,32,89.14214214214215,21.56256256256256
85845.0,88,22,87.36136136136136,19.36036036036036
78322.0,89,37,88.52052052052052,23.61161161161161
83279.0,91,30,88.67667667667668,19.58758758758759
80658.0,88,21,87.03403403403404,19.954954954954953
86337.0,86,25,86.84684684684684,17.95195195195195
82196.0,91,27,88.97197197197197,20.475475475475477
88825.0,88,22,86.7897897897898,16.75775775775776
88335.0,91,22,87.2022022022022,17.01801801801802
81948.0,89,28,88.77777777777777,21.206206206206208
84950.0,89,33,88.70170170170171,18.594594594594593
85935.0,89,26,87.49949949949949,17.896896896896898
78705.0,87,32,87.18118118118119,22.62762762762763
81041.0,91,28,89.11011011011011,21.87787787787788
79233.0,88,28,89.08408408408408,22.002002002002
85368.0,91,27,88.91491491491492,19.25025025025025
86526.0,87,24,86.94594594594595,16.76076076076076
82929.0,89,28,88.8018018018018,20.84884884884885
86614.0,91,21,89.28928928928929,16.903903903903903
81689.0,87,28,87.09309309309309,20.284284284284283
84341.0,90,28,88.02202202202203,19.53253253253253
81102.0,88,28,87.54954954954955,21.085085085085087
85284.0,91,21,88.11411411411412,18.217217217217218
86450.0,91,23,89.43143143143143,17.32732732732733
79561.0,88,35,88.82982982982983,22.983983983983983
86997.0,90,28,87.5975975975976,18.325325325325327
87700.0,91,25,88.01501501501501,17.313313313313312
85504.0,89,25,88.76076076076076,18.98098098098098
81065.0,89,28,88.22622622622623,20.76776776776777
82868.0,88,28,86.65965965965965,19.057057057057058
83754.0,91,21,88.43743743743744,18.36136136136136
78779.0,92,35,88.28928928928929,22.53953953953954
85161.0,88,25,87.65565565565565,18.73073073073073
85036.0,92,33,88.85385385385385,18.865865865865867
88364.0,89,23,86.97497497497497,17.23923923923924
85120.0,87,30,87.71671671671672,19.17217217217217
86057.0,90,22,87.10410410410411,17.836836836836838
82526.0,90,32,87.58158158158159,21.20920920920921
80988.0,88,27,87.03103103103103,21.67967967967968
90957.0,87,20,86.82382382382383,14.871871871871871
89332.0,90,21,88.75675675675676,17.565565565565567
86407.0,89,24,87.07907907907908,16.915915915915917
80353.0,86,28,86.57857857857857,21.81981981981982
85874.0,91,21,88.38238238238239,16.924924924924923
85639.0,91,28,88.93293293293293,19.565565565565567
85689.0,88,23,88.07407407407408,18.9009009009009
87238.0,90,20,89.02102102102103,16.025025025025027
88964.0,86,25,87.34534534534535,16.405405405405407
86327.0,91,21,88.94194194194195,17.985985985985987
80511.0,91,33,88.78578578578579,22.16216216216216
89070.0,86,27,85.78578578578579,17.45245245245245
80313.0,88,32,87.52952952952953,22.237237237237238
84833.0,89,32,87.35935935935936,20.48048048048048
81251.0,89,32,87.05905905905905,22.07907907907908
78429.0,88,31,87.97297297297297,22.63063063063063
81964.0,89,26,89.21421421421421,20.001001001001
84735.0,90,20,88.14414414414415,17.95095095095095
84389.0,88,22,88.28428428428428,18.524524524524523
87921.0,88,16,88.89889889889889,17.765765765765767
81721.0,90,32,88.10310310310311,21.01801801801802
82158.0,91,32,87.49749749749749,21.077077077077078
82501.0,91,28,88.72772772772772,20.024024024024023
87239.0,89,20,88.64364364364364,17.38938938938939
82937.0,88,28,87.1921921921922,19.772772772772772
83107.0,88,22,87.42742742742743,19.07007007007007
85905.0,88,32,88.09809809809809,18.563563563563562
79603.0,89,24,89.23123123123123,21.89189189189189
82332.0,87,25,87.12212212212212,20.17017017017017
82668.0,86,28,87.56356356356356,20.41141141141141
84506.0,90,28,87.61961961961961,18.69169169169169
76166.0,91,39,88.22822822822823,24.832832832832832
80527.0,90,38,87.66466466466467,21.236236236236238
83760.0,87,24,88.31231231231232,18.744744744744743
84707.0,92,22,86.13913913913913,17.96996996996997
85240.0,86,26,86.49649649649649,18.826826826826828
90337.0,89,17,88.32132132132132,16.225225225225227
87377.0,92,28,88.14014014014015,17.95995995995996
87261.0,92,20,88.35235235235236,17.085085085085087
82543.0,91,31,88.7937937937938,19.94194194194194
81183.0,91,33,89.22922922922923,21.88088088088088
84374.0,89,22,87.72272272272272,19.11211211211211
78925.0,90,32,88.47447447447448,22.34734734734735
81162.0,93,30,89.09009009009009,20.76176176176176
82005.0,91,25,88.76376376376376,20.61761761761762
81244.0,88,32,88.7947947947948,21.153153153153152
80024.0,90,34,86.12312312312312,21.953953953953953
83074.0,89,25,88.1961961961962,19.59259259259259
81974.0,87,28,86.49749749749749,20.13113113113113
85056.0,87,27,87.55555555555556,19.52952952952953
88417.0,92,24,88.96996996996997,16.903903903903903
83437.0,90,27,88.23923923923924,18.385385385385387
84192.0,91,28,88.7897897897898,19.6006006006006
80556.0,90,34,87.86586586586587,21.26926926926927
85774.0,90,26,88.57557557557557,18.33933933933934
79113.0,86,32,87.2022022022022,22.25825825825826
81005.0,91,38,86.50050050050051,21.0990990990991
85077.0,90,20,88.22222222222223,17.015015015015017
81618.0,92,28,88.97897897897897,19.95195195195195
85154.0,92,28,89.34434434434435,20.426426426426428
82966.0,91,23,87.32032032032032,18.86186186186186
81721.0,87,30,86.97497497497497,21.293293293293292
85588.0,89,25,87.46046046046047,17.31131131131131
87624.0,90,22,87.78778778778779,17.8988988988989
85365.0,90,30,88.4004004004004,17.92192192192192
85531.0,91,31,89.58558558558559,20.48748748748749
87523.0,89,28,87.95295295295296,19.256256256256258
86066.0,87,21,87.43043043043043,18.514514514514513
86308.0,89,27,86.84084084084084,18.263263263263262
87348.0,86,19,88.42542542542543,17.1011011011011
82474.0,87,28,87.64164164164164,19.48748748748749
85548.0,89,21,87.94994994994995,17.78078078078078
82626.0,89,28,87.42942942942943,20.24024024024024
80135.0,90,27,88.62362362362363,21.75975975975976
84539.0,90,23,88.66866866866867,18.85785785785786
78138.0,88,35,88.09809809809809,24.20820820820821
85692.0,85,25,86.36636636636636,18.8978978978979
83131.0,91,28,87.68368368368368,19.844844844844843
82961.0,87,23,87.73373373373373,19.32232232232232
80620.0,89,28,88.10710710710711,21.81781781781782
81553.0,92,36,88.32632632632632,21.625625625625627
81614.0,88,32,88.84584584584584,21.085085085085087
83168.0,87,32,87.46146146146147,20.2972972972973
79774.0,91,36,88.48648648648648,22.157157157157158
90398.0,87,22,86.14614614614615,16.78878878878879
82983.0,89,30,87.1961961961962,19.08908908908909
81997.0,87,30,87.15615615615616,20.43943943943944
84728.0,88,21,88.31631631631632,16.36836836836837
84391.0,90,28,87.65465465465465,19.44244244244244
82170.0,89,26,87.33833833833833,19.953953953953953
89704.0,92,23,88.26326326326327,16.22222222222222
82709.0,90,33,88.67367367367368,19.42842842842843
82269.0,89,25,87.73173173173173,20.91091091091091
77284.0,89,35,87.73073073073073,23.274274274274273
84500.0,91,26,89.53253253253253,18.924924924924923
82877.0,90,28,88.18518518518519,20.413413413413412
84350.0,90,28,87.64664664664664,17.923923923923923
81078.0,87,33,88.03503503503504,20.1021021021021
83892.0,88,23,88.48448448448448,20.234234234234233
79877.0,88,31,87.98398398398399,20.183183183183182
88750.0,90,22,87.90790790790791,15.632632632632633
84511.0,86,17,86.33033033033033,18.19219219219219
75851.0,91,35,88.01301301301301,23.88988988988989
84409.0,91,35,88.35435435435436,19.43843843843844
83862.0,90,25,87.8098098098098,19.27027027027027
85908.0,90,23,87.7967967967968,18.63063063063063
78687.0,90,31,88.70570570570571,21.87987987987988
75771.0,90,40,88.88688688688688,25.736736736736738
82818.0,88,23,88.66666666666667,18.50850850850851
82199.0,91,27,86.86786786786787,18.792792792792792
79854.0,88,30,88.10010010010011,22.81981981981982
84892.0,86,28,86.45145145145145,19.825825825825827
86758.0,91,26,86.98398398398399,17.664664664664663
79287.0,87,27,87.81981981981981,21.685685685685687
80372.0,94,25,88.77477477477477,19.404404404404403
78585.0,89,34,88.84484484484484,23.056056056056057
81168.0,93,33,89.45145145145145,21.874874874874873
80995.0,89,28,88.61361361361361,22.05105105105105
81704.0,88,28,87.33233233233233,20.39239239239239
87183.0,89,23,88.34934934934935,17.474474474474473
82784.0,88,24,87.08108108108108,19.96996996996997
81545.0,91,28,88.38038038038039,20.994994994994993
86639.0,91,26,88.011011011011,17.98798798798799
79638.0,87,35,87.43543543543544,21.996996996996998
84428.0,88,25,87.5905905905906,19.25125125125125
87124.0,87,22,87.49549549549549,17.105105105105107
87255.0,91,23,88.77977977977977,17.694694694694693
81068.0,91,32,88.45645645645645,20.75175175175175
83334.0,87,28,87.06706706706707,20.5995995995996
85597.0,85,30,84.36836836836837,18.17017017017017
83564.0,90,27,89.3983983983984,19.704704704704703
82120.0,88,28,88.48348348348348,19.87987987987988
80675.0,87,34,86.76576576576576,22.074074074074073
86688.0,90,26,88.27527527527528,18.64064064064064
90941.0,87,19,87.82582582582583,16.70770770770771
81118.0,91,30,88.67967967967968,21.852852852852852
80847.0,93,32,89.33633633633633,21.992992992992992
80178.0,88,28,88.42842842842843,21.86986986986987
86322.0,88,20,87.92592592592592,17.036036036036037
79243.0,91,35,88.68568568568568,21.706706706706708
83627.0,91,22,87.74374374374375,18.714714714714713
82923.0,92,38,88.70270270270271,21.43043043043043
85355.0,86,28,86.95995995995996,19.38838838838839
85826.0,88,27,86.75175175175175,17.992992992992992
79764.0,91,34,87.70170170170171,22.27927927927928
75578.0,89,41,87.43143143143143,25.08208208208208
80475.0,90,23,88.70170170170171,21.32732732732733
79733.0,92,28,89.92192192192192,21.12812812812813
84587.0,89,21,86.36536536536536,17.765765765765767
83679.0,90,21,88.23523523523524,18.804804804804803
78014.0,92,38,88.8078078078078,23.892892892892892
90453.0,84,19,86.2012012012012,16.21121121121121
83282.0,88,25,88.46746746746747,20.543543543543542
85316.0,89,26,87.95495495495496,17.573573573573572
83899.0,89,30,89.3983983983984,19.86986986986987
84015.0,89,13,87.53053053053053,17.85885885885886
82320.0,91,28,88.58658658658659,20.703703703703702
82952.0,88,23,88.24024024024024,19.19119119119119
90213.0,88,22,86.97597597597597,15.255255255255255
79791.0,88,30,86.006006006006,22.077077077077078
87945.0,89,22,87.07607607607608,16.646646646646648
81876.0,82,23,84.22722722722723,19.67767767767768
80204.0,90,28,88.14114114114115,20.61161161161161
85051.0,88,28,86.62562562562563,17.983983983983983
84241.0,92,25,89.36836836836837,20.27027027027027
81985.0,84,27,86.8068068068068,20.61861861861862
84003.0,89,27,88.2062062062062,18.39139139139139
85204.0,90,24,88.98398398398399,18.01901901901902
88490.0,88,22,88.06706706706707,16.11811811811812
85119.0,90,25,87.94294294294295,18.51051051051051
87806.0,87,23,86.76976976976977,17.603603603603602
85538.0,89,22,88.08608608608608,18.62262262262262
88560.0,89,24,88.30330330330331,17.03203203203203
84408.0,87,26,87.22722722722723,18.71271271271271
82649.0,87,27,87.14114114114115,21.46246246246246
80710.0,88,28,87.05305305305305,20.073073073073072
90361.0,88,25,86.94794794794795,16.494494494494493
92159.0,88,11,87.51451451451452,14.716716716716716
82582.0,90,26,87.33433433433433,19.463463463463462
80741.0,86,33,87.50850850850851,21.11011011011011
84813.0,85,23,86.21221221221221,18.965965965965967
83091.0,88,27,87.76676676676676,19.16216216216216
80379.0,91,35,89.88888888888889,22.566566566566568
82528.0,87,26,88.95395395395396,20.31831831831832
81643.0,90,27,88.38238238238239,21.2002002002002
82736.0,89,27,88.5985985985986,19.61261261261261
84518.0,89,27,88.32932932932933,18.75975975975976
83379.0,89,27,88.29829829829829,19.266266266266268
80447.0,87,30,87.49649649649649,21.063063063063062
78301.0,89,34,86.62362362362363,23.157157157157158
85024.0,91,33,89.21421421421421,19.55755755755756
84465.0,90,28,88.75475475475476,19.16016016016016
75939.0,88,30,87.50150150150151,23.676676676676678
83871.0,91,22,89.2062062062062,19.18918918918919
83317.0,90,27,88.01301301301301,18.695695695695697
79540.0,90,35,87.82682682682683,22.394394394394393
83403.0,88,31,87.90390390390391,20.85085085085085
79128.0,89,36,88.11611611611612,23.27827827827828
80372.0,89,32,88.26926926926927,22.2022022022022
86888.0,86,22,85.67567567567568,16.666666666666668
86522.0,89,26,86.54154154154155,17.873873873873872
84076.0,86,25,86.75275275275276,18.01001001001001
82238.0,88,33,87.10410410410411,21.98198198198198
86775.0,89,28,88.35835835835836,18.7997997997998
83346.0,87,27,88.07607607607608,19.73973973973974
88165.0,87,20,88.05605605605605,16.355355355355357
83001.0,91,32,88.11511511511512,19.96096096096096
83229.0,90,30,88.69269269269269,21.506506506506508
83014.0,89,30,87.03103103103103,19.824824824824823
86378.0,90,27,88.18318318318319,19.58758758758759
84831.0,88,25,88.13413413413413,20.155155155155157
83912.0,90,26,86.997997997998,19.28828828828829
82078.0,90,28,88.64364364364364,20.316316316316318
82404.0,89,34,86.51151151151151,19.86986986986987
87364.0,91,30,87.5905905905906,19.205205205205207
80928.0,91,34,88.09509509509509,22.816816816816818
78415.0,89,33,88.06906906906907,22.645645645645647
78322.0,88,35,88.2102102102102,23.323323323323322
83014.0,88,24,87.63963963963964,18.094094094094093
83447.0,91,22,87.29629629629629,18.834834834834833
74585.0,100,100,89.007007007007,27.165165165165167
80375.0,91,30,88.89889889889889,23.044044044044043
82491.0,89,21,88.3963963963964,19.962962962962962
80013.0,87,25,89.26426426426427,22.31731731731732
85046.0,88,19,87.8048048048048,19.01901901901902
83565.0,87,28,87.24224224224224,20.27927927927928
86681.0,90,20,89.32132132132132,17.74074074074074
82329.0,91,28,87.68968968968969,19.26926926926927
80376.0,90,26,89.08108108108108,21.615615615615617
82633.0,92,22,89.13313313313313,19.08008008008008
84637.0,93,31,90.17817817817817,18.50750750750751
86630.0,91,28,88.42642642642643,18.44844844844845
83782.0,93,21,89.29629629629629,19.26826826826827
85534.0,90,27,89.13813813813813,18.63963963963964
85438.0,91,31,88.27727727727728,18.00800800800801
84101.0,86,26,86.71971971971972,18.91191191191191
85987.0,86,24,86.7917917917918,17.14914914914915
81639.0,89,27,87.65865865865865,20.29129129129129
85996.0,91,27,87.37337337337337,19.26726726726727
85960.0,86,20,86.90390390390391,16.922922922922922
87116.0,87,17,87.73373373373373,16.513513513513512
80655.0,89,32,88.74074074074075,21.805805805805807
86680.0,87,25,87.996996996997,18.034034034034033
84712.0,89,25,86.88088088088088,18.64964964964965
85563.0,91,32,88.56856856856857,18.69269269269269
79617.0,90,39,89.54754754754755,23.735735735735737
85880.0,88,27,87.49049049049049,17.766766766766768
82285.0,88,25,88.70470470470471,19.725725725725727
81776.0,89,24,86.15615615615616,19.41141141141141
84312.0,91,28,89.55755755755756,18.286286286286288
89325.0,89,20,88.09709709709709,16.56156156156156
84473.0,90,28,88.8088088088088,19.88888888888889
79174.0,88,31,87.53753753753753,21.723723723723722
85546.0,90,28,88.51151151151151,19.87187187187187
86792.0,85,26,84.04904904904905,16.77777777777778
85504.0,90,24,87.68468468468468,17.444444444444443
81273.0,89,28,88.33533533533533,19.675675675675677
81484.0,91,28,88.28028028028028,20.875875875875877
82502.0,88,28,86.4094094094094,19.406406406406408
82752.0,91,31,89.18518518518519,20.486486486486488
79662.0,88,32,87.95695695695696,21.998998998999
87452.0,86,23,86.86886886886887,18.254254254254253
86956.0,91,27,87.70370370370371,17.035035035035037
